hw,model,params_b,precision_label,attention,kernel,backend,prefill_s_obs,decode_tps_obs,_n_batch,_n_depth,_n_prompt,_n_threads,alpha_prefill,beta_decode,t_per_token_s,weights_gb
1xA100,01-ai/Yi-34B,34.0,Unquantized,Eager,No Kernel,pytorch,0.139,15.957,,,,,0.40140195535878986,0.532210099442566,0.06266842138246537,68.0
1xA100,01-ai/Yi-34B,34.0,Unquantized,Eager,No Kernel,pytorch,0.139,16.108,,,,,0.40140195535878986,0.5372463672257224,0.062080953563446735,68.0
1xA100,01-ai/Yi-34B,34.0,Unquantized,SDPA,No Kernel,pytorch,0.135,17.306,,,,,0.41329534662867995,0.5772029818232154,0.05778342771293193,68.0
1xA100,01-ai/Yi-34B,34.0,Unquantized,SDPA,No Kernel,pytorch,0.131,17.41,,,,,0.4259150518692503,0.5806716695679058,0.05743825387708214,68.0
1xA100,01-ai/Yi-34B,34.0,Unquantized,FAv2,No Kernel,pytorch,0.129,17.872,,,,,0.4325183860067581,0.596080647818358,0.05595344673231871,68.0
1xA100,01-ai/Yi-34B,34.0,Unquantized,FAv2,No Kernel,pytorch,0.131,17.94,,,,,0.4259150518692503,0.5983486359591172,0.05574136008918617,68.0
1xA100,Qwen/Qwen1.5-14B,14.0,GPTQ.4bit,FAv2,GPTQ.ExllamaV2,pytorch,0.322,3.307,,,,,0.0713489409141583,0.01136331821725944,0.3023888720895071,7.0
1xA100,Qwen/Qwen1.5-14B,14.0,GPTQ.4bit,FAv2,GPTQ.ExllamaV1,pytorch,0.319,3.343,,,,,0.0720199340888996,0.011487019292500244,0.2991325157044571,7.0
1xA100,Qwen/Qwen1.5-14B,14.0,GPTQ.4bit,Eager,GPTQ.ExllamaV2,pytorch,0.318,3.411,,,,,0.07224641186905338,0.011720676879066208,0.2931691586045148,7.0
1xA100,Qwen/Qwen1.5-14B,14.0,GPTQ.4bit,Eager,GPTQ.ExllamaV1,pytorch,0.317,3.412,,,,,0.07247431853110087,0.01172411302004512,0.29308323563892147,7.0
1xA100,Qwen/Qwen1.5-14B,14.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,pytorch,0.315,3.413,,,,,0.07293447293447293,0.01172754916102403,0.2929973630237328,7.0
1xA100,Qwen/Qwen1.5-14B,14.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,pytorch,0.316,3.415,,,,,0.0727036676403765,0.011734421442981853,0.29282576866764276,7.0
1xA100,Qwen/Qwen1.5-14B,14.0,BnB.8bit,Eager,No Kernel,pytorch,0.133,7.632,,,,,0.17273954116059378,0.05242570691132516,0.1310272536687631,14.0
1xA100,Qwen/Qwen1.5-14B,14.0,BnB.8bit,FAv2,No Kernel,pytorch,0.131,7.672,,,,,0.17537678606380896,0.052700474767254535,0.13034410844629823,14.0
1xA100,Qwen/Qwen1.5-14B,14.0,BnB.8bit,SDPA,No Kernel,pytorch,0.127,7.885,,,,,0.1809004643650313,0.054163613600078465,0.12682308180088778,14.0
1xA100,Qwen/Qwen1.5-14B,14.0,BnB.4bit,Eager,No Kernel,pytorch,0.502,12.995,,,,,0.04576565532740832,0.04465265202095144,0.07695267410542517,7.0
1xA100,Qwen/Qwen1.5-14B,14.0,BnB.4bit,FAv2,No Kernel,pytorch,0.511,13.067,,,,,0.04495960660344222,0.044900054171433064,0.07652865998316369,7.0
1xA100,Qwen/Qwen1.5-14B,14.0,BnB.4bit,SDPA,No Kernel,pytorch,0.501,13.606,,,,,0.04585700394083628,0.04675213415906621,0.07349698662354844,7.0
1xA100,Qwen/Qwen1.5-7B,7.0,GPTQ.4bit,FAv2,GPTQ.ExllamaV2,pytorch,0.178,6.104,,,,,0.06453471622010948,0.010483178464360962,0.163826998689384,3.5
1xA100,Qwen/Qwen1.5-7B,7.0,GPTQ.4bit,FAv2,GPTQ.ExllamaV1,pytorch,0.176,6.156,,,,,0.06526806526806526,0.010572484702917115,0.16244314489928527,3.5
1xA100,Qwen/Qwen1.5-7B,7.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,pytorch,0.169,6.488,,,,,0.06797147625549993,0.011142670687544877,0.1541307028360049,3.5
1xA100,Qwen/Qwen1.5-7B,7.0,GPTQ.4bit,Eager,GPTQ.ExllamaV2,pytorch,0.169,6.515,,,,,0.06797147625549993,0.011189041234487492,0.15349194167306218,3.5
1xA100,Qwen/Qwen1.5-7B,7.0,GPTQ.4bit,Eager,GPTQ.ExllamaV1,pytorch,0.17,6.523,,,,,0.06757164404223227,0.011202780655803823,0.15330369461904034,3.5
1xA100,Qwen/Qwen1.5-7B,7.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,pytorch,0.168,6.53,,,,,0.06837606837606838,0.011214802649455617,0.15313935681470137,3.5
1xA100,Qwen/Qwen1.5-7B,7.0,BnB.8bit,FAv2,No Kernel,pytorch,0.106,9.529,,,,,0.10836961780358007,0.03272216076078077,0.104942806170637,7.0
1xA100,Qwen/Qwen1.5-7B,7.0,BnB.8bit,Eager,No Kernel,pytorch,0.105,9.667,,,,,0.1094017094017094,0.033196046602420794,0.10344470880314473,7.0
1xA100,Qwen/Qwen1.5-7B,7.0,BnB.8bit,SDPA,No Kernel,pytorch,0.102,9.782,,,,,0.11261940673705381,0.03359095147045415,0.10222858311183806,7.0
1xA100,Qwen/Qwen1.5-7B,7.0,BnB.4bit,FAv2,No Kernel,pytorch,0.291,16.001,,,,,0.03947484359855494,0.027480560060327616,0.06249609399412536,3.5
1xA100,Qwen/Qwen1.5-7B,7.0,BnB.4bit,Eager,No Kernel,pytorch,0.283,16.29,,,,,0.040590740237383356,0.027976896655380088,0.061387354205033766,3.5
1xA100,Qwen/Qwen1.5-7B,7.0,BnB.4bit,SDPA,No Kernel,pytorch,0.281,17.241,,,,,0.04087964230312984,0.029610170364359,0.05800127602807262,3.5
1xA100,Qwen/Qwen1.5-7B,7.0,Unquantized,Eager,No Kernel,pytorch,0.033,36.685,,,,,0.3480963480963481,0.25191629096051005,0.02725909772386534,14.0
1xA100,Qwen/Qwen1.5-7B,7.0,Unquantized,Eager,No Kernel,pytorch,0.035,37.386,,,,,0.32820512820512815,0.25673006552677197,0.026747980527470173,14.0
1xA100,Qwen/Qwen1.5-7B,7.0,Unquantized,SDPA,No Kernel,pytorch,0.269,39.712,,,,,0.04270326946906872,0.272702732632514,0.025181305398871874,14.0
1xA100,Qwen/Qwen1.5-7B,7.0,Unquantized,SDPA,No Kernel,pytorch,0.031,40.266,,,,,0.3705541770057899,0.2765070566121275,0.024834848259077138,14.0
1xA100,Qwen/Qwen1.5-7B,7.0,Unquantized,SDPA,No Kernel,pytorch,0.033,40.4,,,,,0.3480963480963481,0.27742723605846004,0.024752475247524754,14.0
1xA100,Deci/DeciLM-7B,7.0,GPTQ.4bit,FAv2,GPTQ.ExllamaV1,pytorch,0.177,6.242,,,,,0.06489931913660728,0.01072018348206768,0.16020506247997437,3.5
1xA100,Deci/DeciLM-7B,7.0,GPTQ.4bit,Eager,GPTQ.ExllamaV1,pytorch,0.176,6.28,,,,,0.06526806526806526,0.010785445733320256,0.1592356687898089,3.5
1xA100,Deci/DeciLM-7B,7.0,GPTQ.4bit,Eager,GPTQ.ExllamaV2,pytorch,0.176,6.301,,,,,0.06526806526806526,0.010821511714275627,0.15870496746548166,3.5
1xA100,Deci/DeciLM-7B,7.0,GPTQ.4bit,FAv2,GPTQ.ExllamaV2,pytorch,0.177,6.323,,,,,0.06489931913660728,0.010859295122895539,0.15815277558121144,3.5
1xA100,Deci/DeciLM-7B,7.0,BnB.8bit,Eager,No Kernel,pytorch,0.112,9.145,,,,,0.10256410256410256,0.03140352189708681,0.10934937124111536,7.0
1xA100,Deci/DeciLM-7B,7.0,BnB.8bit,FAv2,No Kernel,pytorch,0.111,9.272,,,,,0.10348810348810349,0.0318396342296106,0.1078515962036238,7.0
1xA100,Deci/DeciLM-7B,7.0,BnB.4bit,Eager,No Kernel,pytorch,0.285,16.165,,,,,0.04030589293747189,0.027762218197312408,0.06186204763377668,3.5
1xA100,Deci/DeciLM-7B,7.0,BnB.4bit,FAv2,No Kernel,pytorch,0.283,16.223,,,,,0.040590740237383356,0.02786182900185581,0.06164088023176972,3.5
1xA100,Deci/DeciLM-7B,7.0,Unquantized,FAv2,No Kernel,pytorch,0.035,35.979,,,,,0.32820512820512815,0.24706818134028052,0.027793990939158953,14.0
1xA100,Deci/DeciLM-7B,7.0,Unquantized,FAv2,No Kernel,pytorch,0.036,36.273,,,,,0.3190883190883191,0.24908708251357728,0.027568715022192814,14.0
1xA100,Deci/DeciLM-7B,7.0,Unquantized,Eager,No Kernel,pytorch,0.036,36.278,,,,,0.3190883190883191,0.24912141756754486,0.0275649153757098,14.0
1xA100,Deci/DeciLM-7B,7.0,Unquantized,Eager,No Kernel,pytorch,0.035,36.347,,,,,0.32820512820512815,0.2495952413122982,0.027512587008556414,14.0
1xA100,Deci/DeciLM-7B,7.0,Unquantized,Eager,No Kernel,pytorch,0.26,39.901,,,,,0.04418145956607495,0.27400059767249046,0.025062028520588454,14.0
1xA100,TencentARC/Mistral_Pro_8B_v0.1,8.0,BnB.8bit,Eager,No Kernel,pytorch,0.133,7.477,,,,,0.09870830923462502,0.02935132948063168,0.13374348000534975,8.0
1xA100,TencentARC/Mistral_Pro_8B_v0.1,8.0,BnB.8bit,FAv2,No Kernel,pytorch,0.133,7.52,,,,,0.09870830923462502,0.029520128085375186,0.13297872340425532,8.0
1xA100,TencentARC/Mistral_Pro_8B_v0.1,8.0,BnB.8bit,SDPA,No Kernel,pytorch,0.129,7.583,,,,,0.10176903200159014,0.02976743766906915,0.13187392852433075,8.0
1xA100,TencentARC/Mistral_Pro_8B_v0.1,8.0,BnB.4bit,FAv2,No Kernel,pytorch,0.378,12.921,,,,,0.034730701397368065,0.025374298480619912,0.07739339060444238,4.0
1xA100,TencentARC/Mistral_Pro_8B_v0.1,8.0,BnB.4bit,Eager,No Kernel,pytorch,0.368,13.049,,,,,0.03567447045707915,0.02562566526380382,0.0766342248448157,4.0
1xA100,TencentARC/Mistral_Pro_8B_v0.1,8.0,BnB.4bit,SDPA,No Kernel,pytorch,0.364,13.705,,,,,0.03606649760495914,0.026913920027621382,0.07296607077708865,4.0
1xA100,TencentARC/Mistral_Pro_8B_v0.1,8.0,Unquantized,FAv2,No Kernel,pytorch,0.064,18.898,,,,,0.20512820512820512,0.1483311740838607,0.05291565244999471,16.0
1xA100,TencentARC/Mistral_Pro_8B_v0.1,8.0,Unquantized,FAv2,No Kernel,pytorch,0.052,27.636,,,,,0.252465483234714,0.21691609307765766,0.036184686640613695,16.0
1xA100,TencentARC/Mistral_Pro_8B_v0.1,8.0,Unquantized,Eager,No Kernel,pytorch,0.045,28.055,,,,,0.2917378917378917,0.22020484119603728,0.03564427018356799,16.0
1xA100,TencentARC/Mistral_Pro_8B_v0.1,8.0,Unquantized,Eager,No Kernel,pytorch,0.047,28.49,,,,,0.27932351336606653,0.223619173968102,0.0351000351000351,16.0
1xA100,TencentARC/Mistral_Pro_8B_v0.1,8.0,Unquantized,SDPA,No Kernel,pytorch,0.044,28.582,,,,,0.29836829836829837,0.22434128572679155,0.0349870547897278,16.0
1xA100,TencentARC/Mistral_Pro_8B_v0.1,8.0,Unquantized,SDPA,No Kernel,pytorch,0.042,30.637,,,,,0.3125763125763126,0.24047106468447668,0.03264027156705944,16.0
1xA100,TencentARC/Mistral_Pro_8B_v0.1,8.0,Unquantized,Eager,No Kernel,pytorch,0.335,31.508,,,,,0.03918867202449292,0.24730757926946148,0.03173797130887394,16.0
1xA100,TencentARC/Mistral_Pro_8B_v0.1,8.0,Unquantized,SDPA,No Kernel,pytorch,0.33,31.77,,,,,0.03978243978243978,0.24936402797355564,0.03147623544224111,16.0
1xA100,01-ai/Yi-6B,6.0,GPTQ.4bit,Eager,GPTQ.ExllamaV1,pytorch,0.148,7.48,,,,,0.06652806652806653,0.01100972229869544,0.1336898395721925,3.0
1xA100,01-ai/Yi-6B,6.0,GPTQ.4bit,Eager,GPTQ.ExllamaV2,pytorch,0.148,7.5,,,,,0.06652806652806653,0.011039160058852379,0.13333333333333333,3.0
1xA100,01-ai/Yi-6B,6.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,pytorch,0.147,7.54,,,,,0.06698063840920984,0.011098035579166258,0.13262599469496023,3.0
1xA100,01-ai/Yi-6B,6.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,pytorch,0.145,7.56,,,,,0.06790450928381962,0.011127473339323195,0.1322751322751323,3.0
1xA100,01-ai/Yi-6B,6.0,GPTQ.4bit,FAv2,GPTQ.ExllamaV1,pytorch,0.146,7.565,,,,,0.06743940990516333,0.011134832779362435,0.13218770654329146,3.0
1xA100,01-ai/Yi-6B,6.0,GPTQ.4bit,FAv2,GPTQ.ExllamaV2,pytorch,0.145,7.576,,,,,0.06790450928381962,0.011151023547448747,0.1319957761351637,3.0
1xA100,01-ai/Yi-6B,6.0,BnB.8bit,FAv2,No Kernel,pytorch,0.122,8.294,,,,,0.0807061790668348,0.024410879843311428,0.12056908608632746,6.0
1xA100,01-ai/Yi-6B,6.0,BnB.8bit,SDPA,No Kernel,pytorch,0.121,8.476,,,,,0.08137317228226319,0.02494654178344679,0.11798017932987256,6.0
1xA100,01-ai/Yi-6B,6.0,BnB.8bit,Eager,No Kernel,pytorch,0.117,8.531,,,,,0.084155161078238,0.02510841764447671,0.1172195522213105,6.0
1xA100,01-ai/Yi-6B,6.0,BnB.4bit,Eager,No Kernel,pytorch,0.239,14.205,,,,,0.04119729642742195,0.020908169151466406,0.0703977472720873,3.0
1xA100,01-ai/Yi-6B,6.0,BnB.4bit,FAv2,No Kernel,pytorch,0.237,14.478,,,,,0.041544952937358,0.021309994577608633,0.06907031357922365,3.0
1xA100,01-ai/Yi-6B,6.0,BnB.4bit,SDPA,No Kernel,pytorch,0.237,14.777,,,,,0.041544952937358,0.021750089091954878,0.06767273465520741,3.0
1xA100,01-ai/Yi-6B,6.0,Unquantized,Eager,No Kernel,pytorch,0.037,29.199,,,,,0.2661122661122661,0.17185995318389014,0.03424774821055515,12.0
1xA100,01-ai/Yi-6B,6.0,Unquantized,Eager,No Kernel,pytorch,0.035,30.201,,,,,0.28131868131868126,0.17775754122081805,0.033111486374623356,12.0
1xA100,01-ai/Yi-6B,6.0,Unquantized,SDPA,No Kernel,pytorch,0.032,32.575,,,,,0.3076923076923077,0.19173046936419813,0.03069838833461243,12.0
1xA100,01-ai/Yi-6B,6.0,Unquantized,Eager,No Kernel,pytorch,0.216,33.033,,,,,0.045584045584045586,0.19442617327728495,0.030272757545484818,12.0
1xA100,01-ai/Yi-6B,6.0,Unquantized,SDPA,No Kernel,pytorch,0.031,33.055,,,,,0.3176178660049628,0.19455566123817555,0.030252609287551052,12.0
1xA100,01-ai/Yi-6B,6.0,Unquantized,FAv2,No Kernel,pytorch,0.03,33.598,,,,,0.3282051282051282,0.19775165954561255,0.029763676409310078,12.0
1xA100,01-ai/Yi-6B,6.0,Unquantized,FAv2,No Kernel,pytorch,0.03,34.172,,,,,0.3282051282051282,0.20113011816157722,0.02926372468687815,12.0
1xA100,01-ai/Yi-6B,6.0,Unquantized,SDPA,No Kernel,pytorch,0.213,35.817,,,,,0.04622607439508848,0.21081228614635408,0.027919702934360777,12.0
1xA100,Qwen/Qwen1.5-MoE-A2.7B,14.0,BnB.8bit,Eager,No Kernel,pytorch,0.741,1.399,,,,,0.031004533028824527,0.009610005761129966,0.7147962830593281,14.0
1xA100,Qwen/Qwen1.5-MoE-A2.7B,14.0,BnB.8bit,FAv2,No Kernel,pytorch,0.683,1.471,,,,,0.03363742163156511,0.010104587901802846,0.6798096532970768,14.0
1xA100,Qwen/Qwen1.5-MoE-A2.7B,14.0,BnB.8bit,SDPA,No Kernel,pytorch,0.668,1.493,,,,,0.03439275295562721,0.010255710222564003,0.6697923643670461,14.0
1xA100,Qwen/Qwen1.5-MoE-A2.7B,14.0,BnB.4bit,Eager,No Kernel,pytorch,0.665,1.625,,,,,0.03454790823211876,0.005583729090730749,0.6153846153846154,7.0
1xA100,Qwen/Qwen1.5-MoE-A2.7B,14.0,BnB.4bit,FAv2,No Kernel,pytorch,0.634,1.728,,,,,0.036237159265550434,0.005937651611558607,0.5787037037037037,7.0
1xA100,Qwen/Qwen1.5-MoE-A2.7B,14.0,BnB.4bit,SDPA,No Kernel,pytorch,0.618,1.732,,,,,0.037175338146211934,0.005951396175474253,0.5773672055427251,7.0
1xA100,Qwen/Qwen1.5-MoE-A2.7B,14.0,Unquantized,FAv2,No Kernel,pytorch,0.319,3.939,,,,,0.0720199340888996,0.054103375206073556,0.2538715410002539,28.0
1xA100,Qwen/Qwen1.5-MoE-A2.7B,14.0,Unquantized,FAv2,No Kernel,pytorch,0.318,3.953,,,,,0.07224641186905338,0.05429566950738989,0.2529724260055654,28.0
1xA100,Qwen/Qwen1.5-MoE-A2.7B,14.0,Unquantized,SDPA,No Kernel,pytorch,0.319,3.969,,,,,0.0720199340888996,0.05451543442317999,0.25195263290501385,28.0
1xA100,Qwen/Qwen1.5-MoE-A2.7B,14.0,Unquantized,SDPA,No Kernel,pytorch,0.317,3.987,,,,,0.07247431853110087,0.054762669953443845,0.2508151492350138,28.0
1xA100,Qwen/Qwen1.5-4B,3.0,BnB.8bit,Eager,No Kernel,pytorch,0.139,7.319,,,,,0.03541781959048146,0.010772748329432076,0.13663068725235689,3.0
1xA100,Qwen/Qwen1.5-4B,3.0,BnB.8bit,FAv2,No Kernel,pytorch,0.13,7.674,,,,,0.0378698224852071,0.011295268572217753,0.13031013812874642,3.0
1xA100,Qwen/Qwen1.5-4B,3.0,BnB.8bit,SDPA,No Kernel,pytorch,0.128,7.793,,,,,0.038461538461538464,0.011470423245151545,0.12832028743744386,3.0
1xA100,Qwen/Qwen1.5-4B,3.0,GPTQ.4bit,FAv2,GPTQ.ExllamaV2,pytorch,0.112,9.871,,,,,0.04395604395604396,0.007267358658856303,0.10130685847431871,1.5
1xA100,Qwen/Qwen1.5-4B,3.0,GPTQ.4bit,FAv2,GPTQ.ExllamaV1,pytorch,0.111,9.899,,,,,0.04435204435204435,0.007287973190560078,0.10102030508132136,1.5
1xA100,Qwen/Qwen1.5-4B,3.0,GPTQ.4bit,Eager,GPTQ.ExllamaV2,pytorch,0.099,11.597,,,,,0.04972804972804973,0.008538097291739087,0.08622919720617402,1.5
1xA100,Qwen/Qwen1.5-4B,3.0,GPTQ.4bit,Eager,GPTQ.ExllamaV1,pytorch,0.098,11.664,,,,,0.05023547880690738,0.008587424921173124,0.08573388203017833,1.5
1xA100,Qwen/Qwen1.5-4B,3.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,pytorch,0.097,11.755,,,,,0.05075337034099921,0.008654422149210398,0.08507018290089323,1.5
1xA100,Qwen/Qwen1.5-4B,3.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,pytorch,0.097,11.758,,,,,0.05075337034099921,0.008656630849035802,0.08504847763225039,1.5
1xA100,Qwen/Qwen1.5-4B,3.0,BnB.4bit,FAv2,No Kernel,pytorch,0.157,12.779,,,,,0.03135717785399314,0.009408325022948505,0.07825338445887785,1.5
1xA100,Qwen/Qwen1.5-4B,3.0,BnB.4bit,Eager,No Kernel,pytorch,0.142,13.076,,,,,0.034669555796316365,0.009626986305663561,0.07647598654022636,1.5
1xA100,Qwen/Qwen1.5-4B,3.0,BnB.4bit,SDPA,No Kernel,pytorch,0.141,13.151,,,,,0.034915439170758324,0.009682203801298677,0.07603984487871644,1.5
1xA100,Qwen/Qwen1.5-1.8B,1.0,BnB.8bit,Eager,No Kernel,pytorch,0.081,12.476,,,,,0.02025957581513137,0.006189260606148112,0.0801538954793203,1.0
1xA100,Qwen/Qwen1.5-1.8B,1.0,BnB.8bit,FAv2,No Kernel,pytorch,0.08,12.631,,,,,0.020512820512820513,0.006266155075044629,0.07917029530520149,1.0
1xA100,Qwen/Qwen1.5-1.8B,1.0,BnB.8bit,SDPA,No Kernel,pytorch,0.078,12.941,,,,,0.0210387902695595,0.006419944012837666,0.07727378100610463,1.0
1xA100,Qwen/Qwen1.5-1.8B,1.0,GPTQ.4bit,Eager,GPTQ.ExllamaV1,pytorch,0.05,20.584,,,,,0.03282051282051282,0.005164013130075527,0.04858142246404975,0.5
1xA100,Qwen/Qwen1.5-1.8B,1.0,GPTQ.4bit,FAv2,GPTQ.ExllamaV1,pytorch,0.051,20.594,,,,,0.032176973353443945,0.005166521881110348,0.04855783237836263,0.5
1xA100,Qwen/Qwen1.5-1.8B,1.0,GPTQ.4bit,FAv2,GPTQ.ExllamaV2,pytorch,0.051,20.76,,,,,0.032176973353443945,0.005208167148288378,0.048169556840077066,0.5
1xA100,Qwen/Qwen1.5-1.8B,1.0,GPTQ.4bit,Eager,GPTQ.ExllamaV2,pytorch,0.049,20.776,,,,,0.03349031920460492,0.005212181149944091,0.048132460531382364,0.5
1xA100,Qwen/Qwen1.5-1.8B,1.0,BnB.4bit,Eager,No Kernel,pytorch,0.064,21.322,,,,,0.02564102564102564,0.005349158956445316,0.046899915580151955,0.5
1xA100,Qwen/Qwen1.5-1.8B,1.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,pytorch,0.049,21.353,,,,,0.03349031920460492,0.0053569360846532615,0.04683182690956774,0.5
1xA100,Qwen/Qwen1.5-1.8B,1.0,BnB.4bit,FAv2,No Kernel,pytorch,0.073,21.391,,,,,0.02247980330172111,0.005366469338585581,0.04674863260249638,0.5
1xA100,Qwen/Qwen1.5-1.8B,1.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,pytorch,0.048,21.416,,,,,0.03418803418803419,0.005372741216172634,0.04669406051550243,0.5
1xA100,Qwen/Qwen1.5-1.8B,1.0,BnB.4bit,SDPA,No Kernel,pytorch,0.062,22.452,,,,,0.026468155500413565,0.005632647823380089,0.04453946196329948,0.5
1xA100,Qwen/Qwen1.5-1.8B,1.0,Unquantized,FAv2,No Kernel,pytorch,0.022,47.657,,,,,0.07459207459207459,0.047015052403507604,0.020983276328765975,2.0
1xA100,Qwen/Qwen1.5-1.8B,1.0,Unquantized,FAv2,No Kernel,pytorch,0.021,48.812,,,,,0.07814407814407814,0.04815449436431192,0.02048676554945505,2.0
1xA100,Qwen/Qwen1.5-1.8B,1.0,Unquantized,Eager,No Kernel,pytorch,0.022,48.834,,,,,0.07459207459207459,0.048176198020708196,0.02047753614285129,2.0
1xA100,Qwen/Qwen1.5-1.8B,1.0,Unquantized,Eager,No Kernel,pytorch,0.022,49.096,,,,,0.07459207459207459,0.04843466883779107,0.020368258106566728,2.0
1xA100,Qwen/Qwen1.5-1.8B,1.0,Unquantized,Eager,No Kernel,pytorch,0.06,52.458,,,,,0.02735042735042735,0.051751382147076024,0.019062869343093522,2.0
1xA100,Qwen/Qwen1.5-1.8B,1.0,Unquantized,SDPA,No Kernel,pytorch,0.02,52.789,,,,,0.08205128205128205,0.0520779235228563,0.018943340468658244,2.0
1xA100,Qwen/Qwen1.5-1.8B,1.0,Unquantized,SDPA,No Kernel,pytorch,0.019,53.864,,,,,0.08636977058029689,0.05313844309676508,0.01856527550868855,2.0
1xA100,Qwen/Qwen1.5-1.8B,1.0,Unquantized,SDPA,No Kernel,pytorch,0.058,57.76,,,,,0.028293545534924844,0.056981963338577725,0.01731301939058172,2.0
1xA100,microsoft/phi-1_5,1.0,Unquantized,Eager,No Kernel,pytorch,0.059,49.575,,,,,0.027813993915688832,0.0489072166293281,0.020171457387796268,2.0
1xA100,microsoft/phi-1_5,1.0,Unquantized,Eager,No Kernel,pytorch,0.02,52.267,,,,,0.08205128205128205,0.05156295494836293,0.019132531042531615,2.0
1xA100,microsoft/phi-1_5,1.0,Unquantized,Eager,No Kernel,pytorch,0.02,52.677,,,,,0.08205128205128205,0.05196743218120255,0.018983617138409552,2.0
1xA100,microsoft/phi-1_5,1.0,Unquantized,FAv2,No Kernel,pytorch,0.018,55.95,,,,,0.09116809116809117,0.05519634433506621,0.017873100983020553,2.0
1xA100,microsoft/phi-1_5,1.0,Unquantized,FAv2,No Kernel,pytorch,0.018,57.77,,,,,0.09116809116809117,0.05699182863693968,0.01731002250302925,2.0
1xA100,microsoft/phi-1_5,1.0,Unquantized,SDPA,No Kernel,pytorch,0.018,58.596,,,,,0.09116809116809117,0.057806702281636084,0.017066011331831527,2.0
1xA100,microsoft/phi-1_5,1.0,Unquantized,SDPA,No Kernel,pytorch,0.017,59.988,,,,,0.09653092006033183,0.059179951813618445,0.016670000666800026,2.0
1xA100,microsoft/phi-1_5,1.0,Unquantized,SDPA,No Kernel,pytorch,0.056,62.342,,,,,0.029304029304029304,0.061502243048019614,0.016040550511693563,2.0
1xA100,EleutherAI/gpt-j-6b,6.0,GPTQ.4bit,FAv2,GPTQ.ExllamaV2,pytorch,0.154,6.939,,,,,0.06393606393606394,0.010213430886450221,0.14411298457991065,3.0
1xA100,EleutherAI/gpt-j-6b,6.0,GPTQ.4bit,FAv2,GPTQ.ExllamaV1,pytorch,0.155,6.946,,,,,0.06352357320099256,0.010223734102505148,0.1439677512237259,3.0
1xA100,EleutherAI/gpt-j-6b,6.0,GPTQ.4bit,Eager,GPTQ.ExllamaV1,pytorch,0.149,7.305,,,,,0.06608156943727414,0.010752141897322216,0.13689253935660506,3.0
1xA100,EleutherAI/gpt-j-6b,6.0,GPTQ.4bit,Eager,GPTQ.ExllamaV2,pytorch,0.149,7.32,,,,,0.06608156943727414,0.010774220217439923,0.13661202185792348,3.0
1xA100,EleutherAI/gpt-j-6b,6.0,BnB.8bit,FAv2,No Kernel,pytorch,0.099,9.947,,,,,0.09945609945609946,0.029275985266628737,0.10053282396702524,6.0
1xA100,EleutherAI/gpt-j-6b,6.0,BnB.8bit,Eager,No Kernel,pytorch,0.099,10.218,,,,,0.09945609945609946,0.03007359178188524,0.09786651008025053,6.0
1xA100,EleutherAI/gpt-j-6b,6.0,BnB.4bit,FAv2,No Kernel,pytorch,0.247,15.046,,,,,0.03986297103706011,0.02214602696606572,0.06646284726837698,3.0
1xA100,EleutherAI/gpt-j-6b,6.0,BnB.4bit,Eager,No Kernel,pytorch,0.243,15.756,,,,,0.04051915163026274,0.023191067451637074,0.06346788525006347,3.0
1xA100,EleutherAI/gpt-j-6b,6.0,Unquantized,FAv2,No Kernel,pytorch,0.039,26.187,,,,,0.252465483234714,0.15413187417468172,0.03818688662313362,12.0
1xA100,EleutherAI/gpt-j-6b,6.0,Unquantized,FAv2,No Kernel,pytorch,0.038,26.834,,,,,0.2591093117408907,0.15793999738814712,0.037266154878139675,12.0
1xA100,EleutherAI/gpt-j-6b,6.0,Unquantized,Eager,No Kernel,pytorch,0.033,31.36,,,,,0.29836829836829837,0.18457920243319273,0.03188775510204082,12.0
1xA100,EleutherAI/gpt-j-6b,6.0,Unquantized,Eager,No Kernel,pytorch,0.033,33.289,,,,,0.29836829836829837,0.1959329422767396,0.030039953137673103,12.0
1xA100,EleutherAI/gpt-j-6b,6.0,Unquantized,Eager,No Kernel,pytorch,0.218,34.538,,,,,0.04516584333098095,0.203284326965485,0.028953616306676706,12.0
1xA100,openai-community/gpt2,0.0,Unquantized,FAv2,No Kernel,pytorch,0.007,147.371,,,,,0.0,0.0008336570037547818,0.006785595537792374,0.0
1xA100,EleutherAI/gpt-neo-2.7B,2.0,BnB.8bit,FAv2,No Kernel,pytorch,0.095,10.445,,,,,0.03454790823211876,0.010249918258597352,0.09573958831977022,2.0
1xA100,EleutherAI/gpt-neo-2.7B,2.0,BnB.8bit,Eager,No Kernel,pytorch,0.093,10.858,,,,,0.03529087400055142,0.010655204638760176,0.09209799226376865,2.0
